RIDGE,NUB,CRACK,WEIGHT,DENSITY,OBSERVATION_NUMBER
-2.6914,5.1988,-3.2571,-0.9016,3.4619,1330.0
-6.5641,8.161,-8.3507,3.271,5.9206,946.0
-3.6538,4.1771,3.8357,6.2837,1.1268,892.0
-7.2062,-3.8292,7.2607,11.7013,0.958,28.0
11.3521,8.0633,0.2145,-16.5388,-1.0137,1429.0
1.8223,5.6182,6.5175,-4.0687,2.3204,430.0
5.4496,-0.0974,-4.083,-12.2195,-1.5909,1505.0
10.7168,2.6157,-12.089,-15.6969,-1.5199,3826.0
1.3263,5.3231,-11.4119,-3.1699,1.8977,2903.0
6.3814,4.3648,-22.4229,-19.1334,1.8819,3846.0
-8.4121,-0.2687,-8.074,18.3948,-0.4184,1571.0
-3.4463,-3.8456,4.2645,7.9131,1.2331,2643.0
-3.8851,1.7047,-7.7619,-0.4684,2.9209,2800.0
2.6313,5.134,0.5507,-1.99,-1.708,1337.0
-1.7976,3.5096,-10.4151,-3.7856,4.0725,1214.0
8.4097,5.0569,3.2688,-6.226,-4.1224,2487.0
-2.652,-3.249,10.2096,4.8182,-2.856,2830.0
8.6916,9.5744,1.1359,-12.6857,-0.7557,3491.0
-14.5485,-3.0761,11.4294,20.5553,4.4323,2060.0
-1.3905,-4.3682,10.7054,3.1194,-1.601,3538.0
-3.3536,-2.8603,-16.9181,-1.861,2.6094,1093.0
7.1732,0.1468,-1.3722,-13.6581,1.5139,2219.0
-7.9856,9.1998,6.3328,10.0873,4.6205,3621.0
-15.3413,-5.6716,0.1709,22.7401,3.1511,1687.0
4.0403,0.4756,3.007,-7.0859,-1.3845,372.0
5.9114,-3.0051,0.0733,-8.856,-2.3873,823.0
-1.0197,7.2449,10.3581,0.1198,1.6189,2179.0
4.4413,2.3699,10.8425,-4.1719,1.1287,2855.0
5.5245,0.951,-12.74,-15.1758,-0.9061,2789.0
-1.1471,4.3713,-11.3924,5.4794,1.9423,2130.0
0.5119,-5.6588,-10.3829,-3.7663,-2.956,1030.0
5.8438,-10.3359,-4.6669,-10.5916,-3.0155,210.0
-0.8594,9.5613,-3.1252,1.5782,3.4995,2172.0
1.2802,-4.3816,11.3888,2.6488,-4.5603,3669.0
1.843,2.9392,-9.3986,-10.0826,3.6895,2034.0
1.2516,-2.5196,10.4607,1.5892,-4.0116,3213.0
-17.6701,-2.5328,-15.582,26.0515,3.7522,2825.0
-4.4049,-11.8985,-5.764,7.8385,-1.5206,1819.0
-11.46,7.4666,-12.2902,15.6655,4.7875,3192.0
0.0155,1.95,4.6962,-2.9724,1.1231,388.0
-0.4057,-4.5183,-1.0068,5.0799,0.0512,1015.0
-4.8785,-2.6727,-4.1702,10.8867,-0.7086,3460.0
8.4862,4.8058,-3.4651,-11.6498,-1.8872,701.0
-12.1064,2.2019,-7.032,14.8411,5.1329,3362.0
13.2301,2.6806,-0.0461,-12.9988,-7.0441,2965.0
9.8142,5.8563,-1.7969,-13.9895,-1.9876,2376.0
1.7145,6.7385,-3.2388,-3.1895,2.0949,3785.0
5.3685,6.4692,-9.1541,-9.8826,-0.6986,3276.0
4.0858,9.5314,5.1926,-10.4115,2.5195,1253.0
-10.0603,4.5624,2.7646,10.8464,4.688,3345.0
1.0953,10.0932,-2.4874,-15.3737,7.2238,3096.0
3.4471,-5.24,11.9059,-1.2875,-4.735,2134.0
14.7107,0.8012,7.1671,-17.8549,-4.388,2462.0
-5.5413,-1.5769,-10.9934,-2.3273,4.0906,3651.0
6.1201,-2.4649,5.2927,-5.2342,-4.326,1536.0
-1.5211,-6.5463,-5.8725,-1.7437,1.1743,2210.0
-0.8032,2.1355,-8.8896,-0.8401,2.8507,2315.0
4.7858,-0.7623,-13.7801,-6.0114,-4.1557,333.0
-0.448,0.3535,-0.2876,0.6958,-0.1276,2132.0
-9.8439,-0.0617,-4.962,2.1677,6.1107,1929.0
-7.7921,-2.0343,4.448,16.56,1.1662,506.0
8.4851,4.5608,5.223,-9.8127,-2.4755,3031.0
-12.6179,-0.2808,2.5113,12.4657,7.0922,3543.0
0.7973,-4.1387,6.0999,2.9747,-5.1379,2402.0
0.8712,8.3401,4.1795,-7.2203,3.1946,95.0
12.3465,-1.2732,-3.7817,-19.2434,-4.1349,2075.0
-0.1612,1.6968,-13.0596,-8.2953,4.5863,422.0
-6.9418,7.1289,-7.5214,4.6243,8.8405,2527.0
3.733,6.736,0.5207,-7.0747,2.4392,96.0
4.9494,-3.906,-4.6001,-6.897,-1.9147,2772.0
5.1326,3.8527,-1.3289,-3.2161,-2.3809,1258.0
6.2371,4.0279,6.1824,-9.8751,-1.1935,1799.0
-5.3345,-5.2106,4.6942,10.2054,1.1986,3305.0
2.12,0.8851,12.4551,-1.6187,-3.0521,3110.0
-15.4773,3.9327,6.3662,15.5615,7.7074,1832.0
-3.2673,3.0252,0.5211,8.5783,-0.6586,1346.0
6.152,0.2061,0.3589,-4.1781,-3.3574,2169.0
5.097,4.8232,5.1195,-6.2841,-1.37,1631.0
-1.3349,-6.9005,-7.0493,3.5683,-2.5319,2971.0
-5.8619,5.5205,6.3903,11.2338,1.5772,740.0
-6.0784,3.6626,-13.8175,3.5096,6.6153,1369.0
-3.5852,0.4761,0.9388,11.1995,-2.0175,198.0
-0.4137,0.2544,-0.2473,0.6697,0.1306,2510.0
-13.8361,2.4938,-1.0798,20.7352,5.428,2213.0
12.2474,-4.4,-7.8188,-16.4069,-6.856,3541.0
-1.5073,2.6134,3.7007,0.2067,1.9308,2369.0
-6.0691,-2.1393,0.655,0.9917,3.4167,603.0
6.1883,-0.3639,-0.3729,-9.0459,-1.624,2053.0
0.1946,-1.3552,-11.2204,-1.6452,0.3455,2379.0
-5.81,2.5296,5.4327,12.365,0.3837,2300.0
0.8524,-4.4059,-3.5716,-3.9915,0.3274,2707.0
4.4276,-10.0467,12.8714,-3.9748,-5.6353,83.0
-10.7332,1.7652,-0.4821,14.4736,3.5933,2218.0
-1.8905,3.9518,-5.3695,3.0353,1.8689,1973.0
-7.6988,-1.5873,2.5626,14.1614,-0.7488,2875.0
-3.2901,-6.0523,0.2103,4.0228,0.426,82.0
2.3118,-6.5016,-2.4546,3.2174,-3.9249,2832.0
5.1488,3.3042,-8.9547,-8.7653,-0.4722,899.0
9.7847,0.1726,0.7539,-10.1422,-3.3237,1833.0
6.9926,-0.2549,-3.849,-13.6631,0.1449,783.0
5.7523,3.2658,-11.6591,-7.8127,0.272,539.0
2.8123,-1.8903,-0.7469,-5.4684,-1.6437,2342.0
-2.4413,7.7027,11.0492,12.08,-0.2867,419.0
1.3888,7.7938,0.5385,-7.1984,5.0974,1229.0
-1.7348,0.3171,-10.6111,0.7995,2.6596,1781.0
-0.283,7.653,10.6993,-1.874,3.6836,2002.0
-3.1391,-0.7328,-8.7568,6.1973,0.607,2917.0
13.9906,2.3051,-2.6498,-17.2131,-7.4358,1854.0
-2.2878,7.1883,1.0074,4.0512,1.279,163.0
-2.4422,1.8814,8.7072,3.4838,1.6507,1297.0
4.9541,3.4711,12.5973,-8.4886,-1.9221,2144.0
0.3149,-8.2129,-2.0572,-4.5781,-2.9849,3834.0
-1.0014,-9.2905,7.0149,3.7743,-3.2088,235.0
6.3697,-0.3652,-3.277,-11.55,-3.53,1679.0
5.2596,7.1771,6.9241,3.7054,-5.3694,3467.0
1.3545,2.6771,-0.3074,5.4346,-0.9902,2560.0
3.9892,5.9007,0.1322,-1.8076,0.1584,2972.0
0.3277,-2.5046,-1.8347,-0.6135,0.1707,845.0
-0.5104,8.8123,-10.4431,-4.2992,3.279,1213.0
6.5237,-0.3718,0.3645,-11.925,0.1732,2280.0
6.1118,1.9312,-4.4521,-10.7325,-1.1471,3694.0
2.5314,-4.8844,2.366,1.5162,-3.7837,1479.0
-5.0744,8.4237,0.0208,8.2402,1.5778,2950.0
-5.0252,-4.6071,7.4119,8.0482,1.1787,2834.0
9.8816,8.0452,4.7615,-11.3539,-6.5049,3649.0
-9.9934,0.0401,12.5622,14.6813,1.0538,360.0
7.4915,3.7798,2.5796,-9.2531,-1.1676,2899.0
-4.3959,-9.3828,-7.314,3.8204,1.3046,3746.0
-9.5209,-6.3618,9.8835,19.1886,-0.3273,2626.0
-0.4125,13.7856,8.9189,9.0345,-0.3214,3115.0
5.4965,2.1194,-12.1456,-5.2608,-1.12,1055.0
-9.7066,0.4998,12.0611,12.1682,2.0471,1963.0
-4.5187,-1.9699,-3.2508,1.7477,3.9099,241.0
3.1933,6.7882,0.3768,-1.6818,-1.5243,2266.0
-1.3135,4.9687,1.3243,4.449,0.8007,2557.0
-2.0777,-5.753,8.1448,-2.8232,0.0483,3656.0
-7.5017,-3.392,-11.2108,5.9771,4.2634,407.0
1.6872,-5.1571,-5.3178,-0.8331,-2.1927,3395.0
4.7821,-0.2801,-13.0919,-4.9381,-2.6987,2466.0
-11.1851,2.0483,-10.9119,10.8196,7.3525,3517.0
2.4691,8.1788,-0.1196,-6.7761,2.6307,2784.0
-2.2455,-0.343,-9.8933,2.1932,3.5445,3768.0
5.9499,0.0175,9.7388,-5.9626,-2.2382,262.0
3.1207,-5.5262,-1.501,-5.4612,-1.7512,3332.0
-1.9904,3.4277,-11.1957,0.8142,2.9294,3298.0
6.1676,-1.5212,-2.3244,-16.6144,-0.2865,1878.0
3.4518,0.4036,0.4295,-9.1408,0.861,1236.0
-6.1507,-2.5054,8.6303,7.2688,-0.5923,1116.0
11.808,10.512,-5.5938,-19.3524,0.2101,1438.0
4.3691,-7.3707,-8.3597,-10.1575,-3.075,62.0
8.6345,0.0874,-3.6776,-12.0691,-1.0316,1941.0
5.8252,4.8812,3.1925,-9.4432,-1.5645,3315.0
3.9465,8.1149,3.6697,-12.9948,2.8836,2969.0
4.9528,-0.0906,5.3012,-6.5786,-2.4028,924.0
5.0582,8.2112,-1.5457,-4.3383,1.7044,3299.0
-1.3282,-1.2443,-6.6342,3.3518,-0.6674,3454.0
-1.7464,5.0592,19.4899,6.9612,-1.6968,282.0
-2.0136,3.7131,-7.9276,-0.7183,4.4616,2006.0
-3.5685,-5.7808,0.2413,9.6084,-1.1782,897.0
-0.243,7.2488,-2.9212,-4.4624,4.2578,963.0
9.0574,-6.3781,-1.3406,-14.5774,-2.3122,1035.0
2.8455,2.2484,12.1836,-4.551,-0.7326,39.0
5.8628,5.719,-7.3902,-8.6217,-0.4845,1087.0
2.1217,-3.4057,7.7208,0.9957,-3.7714,1770.0
7.7918,2.0917,-5.9826,-16.9619,1.8215,162.0
1.3063,-9.6474,4.6495,-2.7746,-3.4379,2490.0
0.0853,-2.0105,-18.4181,0.38,0.0378,1189.0
-14.5145,3.2563,-12.8397,14.1082,6.2139,1791.0
5.4091,-1.9559,-4.0727,-7.222,-2.3943,472.0
-3.9683,-0.8406,-6.9326,10.4189,-0.5263,296.0
-2.9469,4.4609,-7.5204,5.3783,0.5388,702.0
3.9132,2.0574,1.0013,-0.5298,-3.2254,948.0
3.6756,5.4733,-3.0157,-3.4866,-2.6475,136.0
-12.767,1.9447,11.3124,28.3042,-0.789,1714.0
-2.645,-5.9996,4.4019,-2.0015,1.3164,3492.0
-8.6851,4.2879,3.1242,20.3494,-1.3951,2644.0
1.0905,7.8568,-3.8121,-3.427,1.3417,742.0
4.8992,-0.8502,-0.9031,-3.5876,-3.272,933.0
-8.7712,-3.8705,0.5093,17.1008,-0.4631,2320.0
-3.7134,3.8173,-3.7729,8.2078,-1.3916,3624.0
-3.8394,3.5856,5.2975,10.4762,1.213,1514.0
3.7859,-2.8149,-2.6376,-3.106,-4.6335,922.0
4.3629,1.7777,-14.1066,-10.1031,3.1164,3692.0
-1.5748,4.7532,-6.7381,1.6259,2.8558,586.0
11.8512,5.6336,-1.4116,-12.9321,-2.0519,869.0
2.5232,-8.7067,7.4966,5.6601,-5.3754,2368.0
1.8217,5.2441,1.392,-0.1895,-1.027,1342.0
7.4054,-0.9284,-3.2345,-10.2772,-0.5636,3408.0
-0.874,-8.6684,-9.5955,1.2074,-2.3155,2469.0
-4.9457,-3.7217,8.8874,3.9827,0.293,3436.0
4.8958,4.102,16.9099,-4.9566,-3.3639,2410.0
5.3199,-3.2239,-4.3219,-5.9276,-6.3401,2717.0
5.4484,-4.5098,7.5945,-0.2974,-5.2807,197.0
-13.1,-2.9359,-3.1982,16.6924,2.196,2927.0
-9.0324,1.7332,2.5572,12.2234,0.8179,1439.0
13.4628,-12.3586,2.9982,-16.3131,-8.5991,666.0
15.2161,6.4506,-0.4055,-16.0213,-5.0172,233.0
-7.8335,-3.2035,9.7455,18.0696,-0.5023,2967.0
-7.9765,-4.4168,7.3465,12.0831,-1.0621,2766.0
0.8214,-7.5327,-5.4596,-1.9478,0.6008,2248.0
4.6447,8.057,5.5095,-0.6921,-1.1022,1769.0
1.165,0.2457,18.1838,-1.7435,1.4616,1406.0
3.7267,-5.5403,-5.3279,-7.5912,0.8841,3532.0
-4.1263,4.1277,18.7862,8.8815,1.1776,1390.0
-3.2415,0.2746,6.3445,7.7755,0.7376,1735.0
-3.4502,-5.1413,9.6912,10.2672,0.2583,1858.0
-7.2802,-2.5831,9.7707,12.5449,-1.8049,2362.0
-2.7803,5.3436,0.8283,1.3254,1.7372,2120.0
-7.0936,5.3696,9.5061,14.764,1.339,634.0
-5.9592,-4.3345,-4.9986,6.3118,0.4059,713.0
-4.1992,4.2056,-12.1992,4.4805,1.9918,3397.0
2.7019,-7.4886,6.3177,0.2708,-4.7601,1569.0
-7.1584,0.9803,12.9315,16.936,0.1058,1199.0
0.6818,-0.6195,-8.1979,1.8209,0.0105,328.0
-11.1261,-8.9705,-1.9742,21.0919,0.4258,1410.0
-12.6499,-4.8853,9.8696,20.9142,0.8982,3277.0
5.7879,-2.4249,6.0849,2.4073,-7.2104,1484.0
-12.8511,2.2521,-6.0221,17.4631,6.043,3499.0
-2.5036,6.0892,4.7699,0.8601,2.0943,423.0
4.7841,5.7091,-2.7341,-5.357,-1.5774,2819.0
2.8939,0.6803,6.192,-5.0433,-3.3408,2713.0
-11.6354,4.0949,-6.6459,7.1132,10.1548,3615.0
4.0952,0.1346,2.2325,-5.2466,-1.449,3247.0
-1.6868,9.8083,17.6596,3.5214,0.771,1644.0
7.0417,-4.9884,-1.9964,-8.2415,-2.0012,1589.0
7.7324,3.7284,0.5298,-11.2179,-2.0418,1005.0
3.0757,9.6014,3.2478,-5.7847,1.2541,275.0
0.1317,2.1554,-9.4485,2.2368,0.0781,1112.0
-7.1831,-0.3203,-2.0324,14.8545,0.8317,2412.0
2.4893,3.606,-9.7011,-7.6973,3.6962,2576.0
-7.77,5.057,3.2041,10.8837,4.3924,1070.0
3.323,0.2033,3.9838,-5.9082,-0.8939,2305.0
2.6373,-1.3419,-4.1979,-0.027,0.0559,1193.0
12.4694,-3.254,-9.5257,-7.7509,-5.6937,182.0
-8.2948,1.444,-6.5901,15.7224,3.5028,245.0
10.4303,-3.1628,12.7885,-14.8519,-6.4942,6.0
-5.7222,4.6545,6.9145,10.0958,2.5918,1640.0
8.9819,-6.7854,1.0174,-10.0013,-4.0239,2946.0
-8.834,-4.0171,7.044,19.316,-2.1675,1771.0
-1.9527,1.9099,-10.2822,0.2146,1.2568,953.0
5.4736,-2.46,-5.698,-11.7324,1.7744,1056.0
-2.2543,0.3969,-8.9822,-3.8658,3.2666,2640.0
-11.4321,-12.2559,-3.4076,18.2951,1.0403,3367.0
4.2074,-2.5091,8.9863,-4.8933,-2.9772,2982.0
3.8378,-8.2802,8.2823,-3.3256,-5.0334,1786.0
8.5356,-7.9048,-4.4223,-12.084,-2.7082,2415.0
-1.2153,-3.6176,-1.8275,-0.9382,2.3046,379.0
-2.9121,-5.2951,-4.4118,9.3756,0.1913,2338.0
0.1729,0.8626,-0.559,1.2928,-1.0738,3704.0
-1.9684,1.6014,-7.258,2.6891,1.2393,3705.0
-2.7191,-1.157,-9.5684,3.7846,3.216,354.0
7.4185,6.5497,9.3632,-16.5038,0.7336,1251.0
-1.0157,2.8753,-8.1464,-0.4796,1.1266,1370.0
3.3319,2.5143,-12.7767,-4.9878,-1.2313,1865.0
3.5972,-5.777,2.2831,-3.9682,0.3901,3314.0
-0.6996,-0.2742,-9.404,-8.6044,5.7809,622.0
9.1784,-2.4786,-1.8596,-13.1006,-5.3592,1872.0
9.6676,2.0924,-4.4878,-26.4673,2.1806,3129.0
4.8088,3.0837,9.7758,-5.0301,-3.8274,176.0
14.8638,1.4355,11.6981,-24.3893,-3.6014,3440.0
4.3511,5.809,3.9941,-5.267,-0.2066,2385.0
0.2307,4.9153,-11.337,5.148,0.7488,1205.0
1.4222,-2.4019,-8.8131,-7.7614,1.789,1339.0
6.9772,-0.4453,-2.9717,-10.9572,-2.9125,248.0
-5.0759,-3.8722,7.6614,12.8425,-3.6024,2663.0
-1.5819,7.989,9.7974,1.9232,1.4339,826.0
10.2747,-7.0737,10.3148,-13.7423,-3.0921,877.0
5.2038,3.2768,5.6316,-0.6432,-2.6854,1333.0
6.7563,-15.1819,-0.3816,-1.6754,-8.3282,3199.0
-8.5167,1.1581,13.2894,19.6171,-0.0752,2258.0
3.6665,7.4132,13.9152,-5.95,-2.5893,3641.0
5.5883,4.6769,5.6262,-5.8077,1.0789,696.0
0.2195,3.8281,-9.1121,-2.3182,2.6481,53.0
4.3459,-3.5024,-1.7619,-2.96,-3.5706,2028.0
8.2961,4.3766,-0.6122,-18.4887,-0.4354,2728.0
9.3558,-3.9448,-11.9546,-17.7529,-1.836,686.0
7.8353,0.0003,-8.1467,-7.5377,-2.9398,1811.0
2.765,-0.0854,9.6972,-0.5078,-0.3527,2889.0
1.9652,-3.1382,4.0864,-6.0701,0.0276,1922.0
-5.7226,2.9744,4.9359,7.097,0.2581,3655.0
-1.5667,-2.6583,-6.3916,0.8549,0.5488,3118.0
-3.7237,3.7747,-4.2018,-0.402,4.4238,3661.0
-3.8536,-1.9955,-0.1437,7.9572,0.0155,576.0
-3.413,-3.876,-0.5407,0.2798,1.1079,2770.0
6.2115,3.4089,0.0584,-17.6224,2.7647,1033.0
-3.5729,-0.3303,-2.5167,1.4708,3.4774,2822.0
-5.0127,3.5348,9.1242,1.3221,4.2057,3493.0
0.5143,6.262,-4.6282,3.6953,-1.271,3026.0
-11.3283,-1.9276,6.0637,16.1404,2.534,3094.0
-11.4315,3.5854,-3.4838,19.5065,2.8262,3203.0
1.3963,9.4797,5.0561,-7.4549,3.8265,229.0
2.537,-3.6634,0.7436,-2.4005,-3.5566,3304.0
-3.4109,-2.3108,-0.5367,14.1737,-1.5849,1349.0
-11.8536,4.0044,-6.1727,14.1917,5.1933,2853.0
-9.5009,-5.2284,11.4543,14.2462,0.503,59.0
-15.046,-5.3729,-8.4804,16.978,3.9128,863.0
10.1536,-0.7718,-6.8772,-18.8798,-1.692,923.0
-4.1685,-0.7001,-10.9314,6.9835,1.1487,3003.0
1.6918,-8.2067,-12.6212,-1.7458,-2.6928,1417.0
-13.3798,-0.1099,-7.9154,20.5316,5.2341,2532.0
-0.5248,0.4514,-0.0663,6.5112,-5.3489,1068.0
5.5442,-0.9191,-3.5963,-17.3391,3.4633,1637.0
4.8663,2.6587,7.4399,-2.7166,-2.5849,3087.0
-3.1653,-2.0218,-1.323,8.5936,-0.0897,3514.0
8.3684,5.9453,12.8971,-12.8062,-0.0398,97.0
1.2424,-4.8407,-10.2508,-5.4356,2.9781,1183.0
6.6378,-1.8821,-6.6041,-6.4774,-2.1364,2500.0
6.7206,6.4342,-2.993,-13.4589,-2.3348,1022.0
-10.7061,-9.7398,-4.5362,18.4211,3.2243,2220.0
-13.2144,-5.4691,-5.2532,23.3209,0.0117,1428.0
6.7951,-2.4501,-0.5396,-11.7499,-2.2329,1187.0
-2.34,-5.1521,13.2535,3.0165,-0.9437,188.0
5.199,-6.8742,-12.3101,-3.7308,-4.188,298.0
0.4717,1.0021,-3.5332,2.05,-0.9182,2074.0
0.5253,8.5436,2.7362,-1.9226,1.8483,1166.0
4.8367,0.6577,4.8317,-8.3802,1.3862,1576.0
-9.8781,-0.5034,12.5568,14.4402,-0.3668,3219.0
3.4153,7.7726,10.9303,-9.5425,0.8999,1241.0
-5.7256,-4.1298,6.5397,7.3792,1.9581,94.0
3.6635,-3.353,-3.1693,-3.1907,0.6767,3239.0
-5.0753,5.6594,-10.846,3.9542,4.6262,3477.0
-1.9892,-3.2996,-5.2051,-2.27,1.4903,3418.0
5.5322,1.9573,-12.3782,-11.1567,3.3487,3365.0
-0.1583,-3.807,7.1109,-8.1878,0.4545,2494.0
-3.0926,-0.181,-10.055,2.976,-1.2486,1440.0
-10.1974,-0.5652,8.8692,15.4693,3.8621,1338.0
1.541,1.3526,13.9654,3.4946,-4.6236,999.0
-12.0812,-2.8578,4.0374,27.1528,-2.4436,355.0
-8.9493,-2.5006,4.7267,15.3278,-0.9267,515.0
-1.7733,-0.601,0.2343,-0.517,1.5692,3024.0
-2.0813,1.9045,-5.9519,-3.2801,6.2222,1420.0
-0.6419,0.0281,-0.1305,0.4321,0.574,3130.0
5.1783,-1.2562,-0.7318,-8.6655,-1.8456,1506.0
-0.7645,1.2705,-2.2248,1.6378,0.28,709.0
-0.4711,6.5548,-10.5384,-5.3401,0.8715,2397.0
8.8025,-6.6367,-11.5175,-15.9225,-0.7402,1069.0
7.572,4.0256,4.917,-5.2642,-3.629,2591.0
-1.6037,5.8072,11.8237,2.7189,1.0493,1633.0
3.1083,4.323,14.8624,-3.7753,-1.8473,530.0
14.0785,-1.446,6.1395,-23.775,-3.3274,3334.0
6.1244,-3.0577,-0.1407,-10.7839,-1.8626,390.0
9.1031,14.0113,5.0212,-12.0043,-1.0291,3719.0
-3.6673,-3.4509,-9.4248,-0.4428,-0.2327,817.0
-1.1445,-1.3388,-4.5715,5.5789,-0.8994,3716.0
3.0768,-2.1604,-0.7659,-4.2532,-0.9437,118.0
5.6285,2.5789,4.8962,-15.2117,2.7254,645.0
-5.4502,-2.5264,8.7657,6.9733,2.5761,2994.0
-9.1993,-5.1471,14.9231,11.9788,0.6766,1848.0
6.9976,9.0266,1.0528,-5.402,-1.0955,263.0
-9.5018,0.8774,-14.4448,7.4048,7.1583,3358.0
-9.2052,1.9776,7.491,13.6323,2.7982,3446.0
-8.3206,-3.8718,4.3275,18.8926,0.857,2488.0
-3.0409,-0.8986,-5.607,0.4104,0.6796,3586.0
-0.2779,-6.1411,7.0725,6.9622,-5.3156,2841.0
-4.2782,7.8305,5.0521,8.044,1.1535,611.0
-3.9335,-7.5283,-5.7958,4.5579,-0.0423,327.0
9.741,3.1807,-4.7333,-14.17,-1.7939,2101.0
-1.0677,-3.3863,-3.4972,-0.4773,0.6241,385.0
7.425,-5.8105,1.9194,-4.0158,-4.5173,212.0
-2.2377,-3.4564,-9.4237,-0.3067,2.7364,2158.0
-5.6436,-2.1947,8.7365,7.1678,1.8669,3597.0
0.0207,-7.3566,-10.2865,-0.9522,-1.8248,1467.0
5.9473,4.1435,-10.5092,-13.8886,2.0138,324.0
-7.6496,2.0941,9.0944,11.7118,0.5924,1783.0
11.1422,3.119,0.9406,-12.1279,-2.7771,596.0
1.0538,10.3678,9.8026,5.0772,1.3791,2442.0
-7.6477,-4.0488,5.7215,13.5495,3.113,528.0
6.6048,6.8021,9.8567,-11.5854,0.7787,2624.0
5.2373,8.6974,6.8109,-13.3326,2.5532,2380.0
-0.1629,-1.7487,-4.2906,4.4634,-1.5787,1705.0
-10.4549,-6.6876,12.4761,26.1782,-2.8041,3595.0
8.5475,-3.1937,8.6654,-7.1912,-5.5964,2779.0
-6.0316,9.3823,2.2649,14.1774,2.0985,2128.0
-3.897,7.0945,12.8081,6.051,3.453,413.0
4.7876,-0.183,-0.0759,-11.9311,-1.7554,1621.0
6.9012,1.998,-2.7417,-9.7144,-2.9699,939.0
-2.4754,-6.3876,10.4071,11.7114,-6.737,3139.0
-2.0617,2.6533,-1.3236,8.7472,-0.3978,1823.0
2.9237,-4.4597,-0.953,-6.8275,-2.3054,1313.0
13.9637,-2.1456,0.5778,-18.9163,-4.3186,1597.0
-2.0746,-10.9828,-8.5113,-3.0396,1.6631,2716.0
3.5185,-6.0572,-5.7886,-0.553,-4.4995,3412.0
-1.8782,-0.0166,-4.2894,5.7283,0.1294,3290.0
-1.1725,-2.1961,-12.4046,-1.0801,2.2633,3439.0
6.0162,5.9412,-0.7134,-3.3345,-4.9348,983.0
-2.9586,-1.3331,10.2532,11.9154,-1.7573,2799.0
-4.7204,7.2568,5.496,7.7499,2.0962,1933.0
5.8891,-0.2293,9.3627,-7.0981,-0.1059,2649.0
-4.108,5.4711,-5.4525,12.7449,-0.2848,2983.0
4.4174,0.0369,5.8417,-4.8932,-0.3543,343.0
0.9876,-8.2598,-9.0229,-7.3292,-0.239,1293.0
-2.2209,-1.9619,-2.1887,-2.0468,5.3412,215.0
-1.1389,-11.6072,-9.4648,-1.5557,2.4528,448.0
6.2351,6.0279,-14.898,-10.3985,0.4967,3145.0
9.4107,3.2455,3.0213,-17.1067,-2.8151,3712.0
-5.7618,-6.5885,-0.8639,-1.8022,3.4282,1404.0
3.2701,-2.6513,-2.136,-2.6306,-0.7544,1499.0
-2.2131,-6.5946,-5.5221,1.434,0.3428,2598.0
3.3083,-0.8182,-2.8648,-8.691,-1.2978,3023.0
-6.6349,-0.8995,4.0684,13.4268,-1.0433,814.0
-4.3883,-0.6355,-0.9795,10.9954,0.0612,2571.0
5.8016,1.9775,-0.3993,-0.0998,-3.4202,3670.0
2.8705,-5.3037,1.2542,-9.5208,0.2523,2207.0
-6.8947,2.7682,11.4392,13.7471,0.7099,3400.0
-1.4774,-0.3421,11.8549,6.332,-1.4841,2692.0
0.5493,-6.8681,3.9609,-2.6184,1.2811,3596.0
-14.0085,8.0432,12.5555,24.4951,3.2703,879.0
-12.9028,4.4514,-9.3033,12.5813,10.1358,787.0
-3.2512,-1.8603,-16.6779,1.6056,5.6362,145.0
10.8437,-0.0779,-0.5542,-15.994,-6.5609,149.0
8.0684,4.1107,-1.0081,-13.2987,-1.9598,2973.0
-5.6313,-10.4423,0.89,12.2256,-1.4826,2989.0
-7.2237,-8.4716,4.0416,8.2776,1.6963,1653.0
-9.0119,-2.5547,4.5717,15.3065,3.7617,13.0
-4.4752,-1.5436,-2.6116,12.0788,-0.2359,399.0
3.8949,1.9321,6.5665,-8.0167,1.1957,432.0
5.6654,6.6946,12.829,-5.8572,-2.6764,167.0
-2.602,3.5605,10.6209,12.4291,0.6281,769.0
8.3249,1.8411,-3.8982,-19.1495,3.7813,2384.0
-1.0804,-7.5697,-3.455,3.6362,-2.5925,439.0
5.8436,2.3043,-3.2222,-10.8967,0.3014,2933.0
-0.6975,-3.1377,-13.7759,-1.4554,1.7632,3702.0
1.6768,1.4325,3.8242,1.7356,-4.2147,2030.0
-3.3093,1.3204,7.386,0.9573,3.2411,1630.0
-4.9355,-0.2765,8.7983,4.6699,5.6314,1603.0
-1.0802,-0.7468,-8.2865,2.847,-1.4094,34.0
-5.6215,-2.2886,-5.4114,-1.7358,4.4375,47.0
2.617,2.1309,12.7595,1.6398,-1.9777,693.0
-9.8469,12.2963,6.244,12.0587,7.777,2513.0
1.7226,1.5207,-16.8534,-6.437,1.0643,2032.0
0.022,-2.8743,10.4989,9.5779,-6.0458,2646.0
8.1112,-1.4176,1.3124,-7.4169,-8.0133,710.0
4.8092,1.6425,0.2425,-6.1834,-3.1441,545.0
-5.9689,-2.5181,11.9898,2.8096,0.8347,2394.0
2.5946,2.057,7.3375,2.9691,-3.4518,677.0
-4.3309,1.7915,7.3073,2.0641,2.4584,2026.0
9.6342,2.3476,-10.6162,-19.2583,-0.3084,2990.0
9.3146,1.7032,-0.2977,-14.8137,-0.3843,186.0
6.455,-1.9141,-10.683,-14.6542,0.2495,1418.0
