ln(VOTES/POP),POP,EDUCATION,HOUSES,INCOME,XCOORD,YCOORD
-0.36202,8.871786,8.353733,7.891705,11.164304,-87307734.0,40605690.0
-0.728454,8.89467,7.910957,7.889084,10.654833,-83492172.0,35492370.0
-0.436635,9.852036,9.271153,8.936035,12.00305,-86500311.0,44021706.0
-0.648935,8.756053,7.716906,7.865572,10.629804,-87837981.0,36499703.0
-0.553595,9.537411,8.993676,8.658693,11.740085,-75033703.0,41329641.0
-0.607659,8.251142,6.99851,7.088409,10.05535,-84618910.0,31527925.0
-0.204998,8.18228,7.452402,7.267525,10.038018,-99209666.0,45413325.0
-0.634873,9.57025,8.805525,8.674539,11.526207,-82789848.0,29277485.0
-0.652495,10.89431,10.264931,9.856029,13.112899,-85006383.0,39862372.0
-0.710668,9.22926,8.156223,8.247482,11.166583,-82285580.0,31753389.0
-0.542102,9.285633,8.28778,8.378621,11.189962,-82164023.0,36013505.0
-0.785655,10.299575,9.377717,9.329633,12.398819,-84618065.0,35424689.0
-0.591083,8.038835,7.142037,6.939254,10.387764,-101960705.0,32302906.0
-0.427029,8.411833,7.969012,7.497762,10.546735,-97570500.0,41188157.0
-0.320252,9.653872,9.021719,8.736329,11.72815,-92088956.0,43675073.0
-0.310144,9.746424,9.195125,8.867287,12.027634,-92908553.0,45501668.0
-0.729409,11.219266,10.398611,9.959962,13.366623,-76356410.0,36855534.0
-0.314513,8.631057,8.013674,7.707962,10.653983,-96413116.0,45426821.0
-0.527575,12.791779,12.327936,11.677465,15.273333,-74154352.0,40287807.0
-0.514224,7.360104,6.167516,6.276643,9.260653,-84550458.0,32048522.0
-0.656457,10.203555,9.407879,9.236398,12.257108,-80450076.0,37949802.0
-0.328942,7.552237,7.078342,6.629363,9.666625,-113447006.0,46420433.0
-0.406382,9.436998,8.604838,8.569786,11.363474,-92028995.0,35542425.0
-0.587294,9.338294,8.744966,8.445697,11.486571,-95300019.0,37888433.0
-0.353718,10.937597,10.422579,9.919066,13.377948,-88230896.0,43366763.0
-0.044531,6.352629,5.950643,5.236442,8.526945,-107667201.0,37770293.0
-0.613753,10.033463,9.431241,8.982436,12.291291,-97599502.0,41921863.0
-0.433876,9.199178,8.246434,8.241176,11.04927,-80731279.0,38703282.0
-0.667777,9.627602,8.70963,8.604654,11.803847,-76711212.0,36907042.0
-0.429723,8.690474,8.040769,7.808323,10.625659,-94411259.0,40217856.0
-0.680846,8.055475,7.234898,7.132498,10.124429,-86357414.0,35284220.0
-0.55653,11.68347,11.062489,10.656388,13.956566,-86592260.0,41942845.0
-0.294543,10.211046,9.628129,9.268609,12.4875,-92722337.0,44414669.0
-0.338884,9.206734,8.656781,8.332549,11.443168,-92862056.0,44026862.0
-0.49107,7.974877,7.12206,7.081709,9.982253,-80215803.0,37486962.0
-0.676385,9.949512,9.257606,9.036701,12.035818,-82236075.0,39735104.0
-0.334617,8.317033,7.787797,7.387709,10.358822,-98977427.0,41570138.0
-0.607174,8.256867,7.729296,7.237059,10.38724,-118508651.0,48469558.0
-0.713155,8.316056,7.033506,7.24065,10.290823,-82565099.0,32404611.0
-0.259114,7.935587,7.501634,7.092574,9.975203,-113228751.0,38340778.0
-0.391751,7.865955,7.367077,6.951772,9.987185,-101656066.0,40841741.0
-0.495252,8.958411,8.421343,7.883446,11.165493,-121171493.0,44632684.0
-0.661559,9.97292,9.246286,9.004054,12.134915,-86641472.0,32542207.0
-0.317834,9.178334,8.781402,8.155075,11.538847,-99986777.0,44393092.0
-0.915481,10.16331,9.324918,9.036939,12.506799,-95997565.0,28784392.0
-0.514921,10.185277,9.522081,9.25646,12.357235,-93284126.0,38726291.0
-0.299069,11.212374,10.836832,10.286434,13.741386,-92889207.0,45038075.0
-1.422598,10.624906,9.748995,8.916908,12.554946,-97797886.0,31391048.0
-0.941134,10.233331,9.136586,9.231123,12.356276,-84839182.0,34238402.0
-0.673952,10.610439,9.811756,9.427949,12.764001,-88220589.0,39512600.0
-0.88674,11.036501,10.153312,10.007172,13.226046,-80550624.0,35387719.0
-0.545981,12.208869,11.646818,10.813921,14.650171,-83841570.0,42253250.0
-0.766364,10.131141,9.448412,8.94442,12.480297,-77808543.0,38740657.0
-0.7512,10.01811,9.213635,9.00749,11.949379,-96254831.0,33970162.0
-0.641141,8.238537,7.532088,7.005789,10.364356,-108711794.0,31916452.0
-0.643711,8.19174,7.215975,7.167038,10.441646,-101299846.0,33181125.0
-0.369197,8.558719,7.989221,7.587311,10.643733,-98062779.0,41704716.0
-0.848855,12.017119,11.228013,10.841951,14.210094,-118796611.0,36227815.0
-0.477034,7.614312,7.021084,6.613384,9.807527,-101347098.0,38481896.0
-0.502846,9.493412,9.063695,8.454679,11.736325,-117483183.0,36589328.0
-0.532425,9.234935,8.488588,8.349484,11.313535,-98949835.0,30312721.0
-0.546838,8.219595,7.554335,7.359468,10.270385,-79236411.0,41520744.0
-0.395104,8.848078,8.327726,7.920447,10.942721,-94466243.0,41327177.0
-0.446999,9.742967,9.081597,8.836083,11.980363,-88809255.0,39394699.0
-0.862836,9.450302,8.282483,8.339979,11.425503,-82794869.0,32967748.0
-0.669,9.346269,8.527342,8.393216,11.456673,-83615892.0,30018776.0
-0.425673,9.90947,9.361601,8.891236,12.046971,-69837587.0,43907648.0
-0.45669,8.945072,8.29455,7.976939,11.001966,-97249480.0,42598006.0
-0.710284,9.827632,9.078294,8.855378,12.096509,-76083257.0,39033340.0
-0.454714,8.594154,7.447168,7.650645,10.42996,-89187010.0,34816935.0
-0.588164,11.596163,10.918175,10.219648,13.698898,-72664192.0,42339300.0
-0.601453,11.437577,10.830105,10.422519,13.70188,-82536025.0,40775350.0
-0.583552,10.676254,10.08247,9.703389,12.996446,-83145322.0,41356640.0
-0.90371,9.769728,8.838407,8.739376,11.726277,-80102273.0,34974665.0
-0.352055,8.978282,8.313852,8.058011,11.171941,-92315493.0,43352475.0
-0.46341,9.390326,8.571113,8.423102,11.546786,-89436160.0,38880600.0
-0.557126,9.290075,8.12888,8.316545,11.119987,-85887879.0,37293149.0
-0.842709,8.089789,6.969791,7.219642,10.051088,-85462045.0,35693182.0
-0.44783,8.546169,7.813996,7.672292,10.84823,-98690961.0,33614468.0
-1.08725,11.123344,10.321079,9.858333,13.154496,-78004614.0,35362320.0
-0.400573,9.199178,8.601534,8.244071,11.334612,-114262930.0,42691745.0
-0.535534,9.286375,8.480944,7.844241,11.218675,-96973744.0,42917104.0
-0.670812,8.914357,8.012018,8.027477,10.873888,-76667599.0,35150317.0
-0.567306,8.940629,8.049108,8.096513,11.149557,-76379084.0,37857955.0
-0.567521,8.581857,7.489971,7.63337,10.504766,-78239480.0,37514670.0
-0.958846,10.550905,9.515101,9.377971,12.423431,-77656287.0,36256365.0
-0.631255,9.413118,8.739376,8.326275,11.712301,-84740817.0,38039185.0
-0.719385,10.798044,9.938565,9.406565,12.82828,-89381489.0,37787522.0
-0.394897,10.817476,10.346955,9.868016,13.292022,-84385966.0,43642957.0
-0.671693,9.154087,8.067776,8.014005,11.00727,-91203053.0,34680279.0
-0.366188,9.821355,9.149741,8.898639,11.893681,-90833450.0,43592530.0
-0.479057,9.75771,8.856091,8.838987,11.713962,-89822017.0,31230662.0
-0.571949,11.804512,11.258807,10.697656,14.252121,-77404166.0,37550800.0
-0.39253,7.498316,6.642487,6.572283,9.572828,-100252273.0,33177940.0
-1.001785,9.312446,8.303752,8.250098,11.306246,-83219755.0,31759395.0
-0.554521,9.213735,8.602637,8.260493,11.505961,-87402165.0,40951340.0
-0.606201,9.928619,9.374328,8.93142,12.200387,-83374523.0,40305099.0
-0.716378,7.705713,6.72263,6.723832,9.648789,-84320463.0,32262828.0
-0.583767,8.19561,7.21524,7.347944,10.353352,-95796204.0,32869941.0
-0.525152,11.808338,11.37029,10.75289,14.164136,-71086976.0,42986123.0
-0.440135,11.50242,10.934267,10.447003,13.880481,-92306913.0,42472700.0
-0.500114,8.879194,7.959625,7.890957,10.894886,-80007876.0,38322017.0
-0.771628,9.738495,8.560827,8.796339,11.622605,-83051391.0,38326314.0
-0.452048,9.343559,8.750841,8.391857,11.545044,-93546674.0,39782948.0
-0.369834,8.801469,7.440734,7.842671,10.343,-85134674.0,36718853.0
-0.311045,8.577724,8.087333,7.605392,10.828024,-111550804.0,42759073.0
-0.573181,9.605351,8.644707,8.578288,11.508897,-86682302.0,31751982.0
-0.425576,9.046409,8.634976,8.044947,11.220512,-123118229.0,40657296.0
-0.879531,8.796339,7.554859,7.653969,10.710365,-84758027.0,31762757.0
-0.866846,10.569135,9.755104,9.371694,12.623644,-88444290.0,33471041.0
-0.364072,8.902047,7.837554,8.034631,10.712238,-90027891.0,37320768.0
-0.454508,9.149847,8.606851,8.268475,11.293413,-92180601.0,41336959.0
-0.398144,8.048788,6.884487,7.178545,9.733826,-85079045.0,36558238.0
-0.403753,8.671972,8.083329,7.681099,10.76128,-103491262.0,44909143.0
-0.269374,9.195227,8.613594,8.318498,11.196268,-94913568.0,47101128.0
-0.517464,9.391912,8.89371,8.409608,11.676107,-93734605.0,42732980.0
-0.644237,8.550048,7.678326,7.642044,10.603486,-100202132.0,34536440.0
-0.338017,9.518413,8.793309,8.552946,11.702959,-87010857.0,38010578.0
-0.794374,12.033349,11.364309,10.980297,14.324757,-75307559.0,40752690.0
-0.817141,10.565144,9.729194,9.542159,12.601181,-79133094.0,38171554.0
-0.364184,9.566895,8.873048,8.606668,11.944026,-90178196.0,38276763.0
-0.507197,9.683153,9.00036,8.815518,11.742933,-94845511.0,37169417.0
-0.758869,13.917011,13.358861,12.69305,16.417421,-96778007.0,32766851.0
-0.328036,8.513386,7.899524,7.570959,10.536062,-100027351.0,45427712.0
-0.602478,11.78794,11.328414,10.743977,14.183333,-122484295.0,45773673.0
-0.544094,8.865029,8.03106,7.993282,11.093493,-98205021.0,33789854.0
-0.871451,9.418979,8.371242,8.426831,11.484907,-77348448.0,38025805.0
-0.679738,12.760877,12.243277,11.611947,15.095974,-122113229.0,47048300.0
-0.43916,9.446282,9.06068,8.39976,11.686038,-120834136.0,40010792.0
-0.551359,9.303466,8.775086,8.431853,11.492835,-95727023.0,38649921.0
-0.724751,9.517604,8.335431,8.28223,11.426572,-77106580.0,36723556.0
-0.599317,12.851835,12.351596,11.574011,15.253926,-104872655.0,39768035.0
-0.564332,12.951497,12.661397,11.841574,15.739756,-77276396.0,38833867.0
-0.58731,8.340933,7.712444,7.247793,10.450047,-103076652.0,37954862.0
-0.443515,9.815039,9.241161,8.918918,11.89364,-87525018.0,45521786.0
-0.798921,12.33058,11.672959,11.330096,14.645328,-76727053.0,39922000.0
-0.744357,12.296407,11.831685,11.088889,14.592227,-104521087.0,38837901.0
-0.418591,8.015988,7.484369,7.138867,9.889389,-96239620.0,40130088.0
-0.070708,6.988413,6.608001,6.013715,9.005282,-105360548.0,38092794.0
-0.637657,9.9361,9.087042,8.880029,11.988246,-79868127.0,38780276.0
-0.313079,9.145375,8.666475,8.144098,11.208246,-109222007.0,47261544.0
-0.35218,8.881697,8.239065,8.087025,10.815389,-83272880.0,44712243.0
-0.748281,8.309923,7.532624,6.916715,10.049707,-100728883.0,43179627.0
-0.618094,9.207236,8.52397,8.208492,11.445663,-98991939.0,35289932.0
-0.472433,12.534912,12.102516,11.463504,14.855483,-70737379.0,41990716.0
-0.492392,10.028577,9.488048,9.072916,12.329184,-98755422.0,38479997.0
-0.674871,10.239102,9.631679,9.320718,12.493347,-96395836.0,36631222.0
-0.58152,8.969287,8.471568,8.002694,11.159801,-105455602.0,33740041.0
-0.365764,9.013108,8.444192,8.061171,11.059771,-114800036.0,42965324.0
-0.555769,10.47847,9.904787,9.479451,12.8145,-89665903.0,42350102.0
-0.646223,10.451436,9.735069,9.353315,12.687257,-90851741.0,32357440.0
-0.668591,9.836546,9.127176,8.966229,11.914322,-96881194.0,35703034.0
-0.437896,9.490998,8.563313,8.565221,11.404416,-89035413.0,33093188.0
-0.769364,10.66179,9.982807,9.547384,12.902915,-119765135.0,37219685.0
-0.641656,9.962464,9.060563,9.027138,11.990872,-88298902.0,36327336.0
-0.400056,11.120964,10.509605,9.960388,13.33821,-91110152.0,43907641.0
-0.320164,11.637962,11.353742,10.687435,13.909717,-70250838.0,41719870.0
-0.575301,13.383408,12.940695,11.990407,16.033469,-73753992.0,41153598.0
-0.74427,8.729074,7.700295,7.766841,10.646448,-84867046.0,30933148.0
-0.582219,7.948032,7.134094,7.021084,10.219757,-99354834.0,32730322.0
-0.361958,9.218904,8.701679,8.302266,11.395863,-84606547.0,45016781.0
-0.509556,10.288444,9.705159,9.350102,12.548623,-84223844.0,40561253.0
-0.486288,9.691717,9.019543,8.730367,11.873086,-85502051.0,39304383.0
-0.433857,12.037382,11.6516,11.056462,14.548088,-122209616.0,45192752.0
-0.702132,10.947221,10.213762,9.957597,13.14006,-83925565.0,35686901.0
-0.711261,8.747511,7.647786,7.801391,10.718631,-94180302.0,31397248.0
-0.793785,9.494466,8.492286,8.504108,11.420042,-96931593.0,31257512.0
-0.48798,10.170571,9.533221,9.236008,12.447064,-89278091.0,39547309.0
-0.353149,8.503905,7.844633,7.690743,10.464188,-84125458.0,44682528.0
-0.33818,10.541439,9.980865,9.650271,12.855665,-93968086.0,45175242.0
-0.621358,9.590009,8.474703,8.683385,11.508857,-88359049.0,34277725.0
-0.743508,10.265662,9.519735,9.201602,12.559539,-87572799.0,37798846.0
-0.404736,9.665294,9.034319,8.732788,11.86721,-87747173.0,39678973.0
-0.709385,11.527321,11.001333,10.427032,13.965318,-97117642.0,33204366.0
-0.287876,8.140316,7.565793,7.319202,10.228754,-99308728.0,38523419.0
-0.755545,10.434263,9.872255,9.460243,12.648859,-79272278.0,41814825.0
-3.057045,9.679781,8.672657,6.159095,11.558692,-84787802.0,32347545.0
0.100083,5.717028,5.451038,4.59512,8.066208,-107279829.0,37821179.0
-0.574675,9.646787,9.150272,8.687611,11.920628,-119694857.0,47739947.0
-0.770233,10.455129,9.603733,9.431722,12.529695,-83266137.0,36217813.0
-1.094264,10.459726,9.628919,9.535463,12.700229,-84474300.0,34244526.0
-0.978221,10.398092,9.407633,9.243485,12.527438,-84284937.0,33262043.0
-0.557539,13.215544,12.610257,12.034922,15.586165,-86137996.0,39782000.0
-0.77785,8.569786,7.518064,7.41698,10.475371,-82074981.0,32401337.0
-0.605545,9.533655,8.995041,8.329899,11.655024,-102713481.0,44566385.0
-0.719613,10.299239,9.510815,9.388319,12.453698,-94757408.0,32105284.0
-0.419796,8.013674,7.555382,7.07327,10.23236,-99286898.0,37558737.0
-0.393555,11.35932,10.957068,10.344802,13.731628,-112123475.0,41014827.0
-0.755927,12.390513,11.85054,11.260327,14.70319,-92310815.0,34770100.0
-0.58273,9.251098,8.859079,7.997327,11.788343,-106703546.0,39624387.0
-0.785373,10.034165,9.089302,9.017241,11.968665,-83447215.0,36050118.0
-0.531252,11.519524,10.94065,10.529292,13.836221,-85003017.0,42252700.0
-0.497356,10.063691,9.310729,9.102532,12.376372,-86881299.0,38364109.0
-0.579806,13.035419,12.493553,11.915774,15.381772,-94343813.0,39010064.0
-0.64497,10.204629,9.320629,9.215129,12.155427,-90403177.0,36715105.0
-0.408166,8.718827,8.159661,7.645398,10.864675,-103516358.0,43245477.0
-0.205962,7.756623,7.346655,6.79794,9.782844,-114293962.0,44231748.0
-0.358229,9.222269,8.68643,8.269501,11.370647,-115459268.0,45846914.0
-0.324393,10.699913,9.936826,9.663897,12.941491,-89346092.0,29894986.0
-0.746433,11.098637,10.41697,10.091294,13.341732,-96676295.0,33623821.0
-0.541681,10.877405,10.362462,9.8794,13.277449,-80079453.0,37268550.0
-0.623287,9.145268,8.323366,8.230577,11.287868,-94235637.0,33700236.0
-0.854795,9.554143,8.469053,8.618305,11.58247,-96937616.0,29383845.0
-0.72182,10.299508,9.456732,9.348187,12.361532,-83520848.0,35782564.0
-0.400453,8.607582,8.110127,7.717796,10.721438,-99347033.0,39784493.0
-0.535706,10.381087,9.799903,9.338734,12.74127,-89319793.0,42042051.0
-0.500505,9.441135,8.536604,8.48405,11.401044,-93461165.0,35569018.0
-0.499704,8.978156,7.775696,7.862112,10.789257,-90287133.0,34254962.0
-0.389055,8.013674,7.399398,7.133296,10.201961,-99864767.0,38921356.0
-0.533351,8.37563,7.765145,7.315218,10.551977,-118427922.0,38541887.0
-0.789007,8.536604,7.532088,7.603898,10.620156,-84810033.0,35514694.0
-0.340692,8.291547,7.961021,7.284135,10.83573,-70126661.0,41252985.0
-0.516575,9.46568,8.656259,8.49208,11.634311,-85055745.0,39422146.0
-0.571358,10.361229,9.707777,9.460943,12.60144,-97855732.0,34478097.0
-0.42015,8.818334,7.838343,7.843064,10.547051,-88645415.0,32756105.0
-0.603493,9.23669,8.633553,8.327001,11.450337,-75726973.0,35689903.0
-0.704332,9.199279,8.281471,8.26359,11.05062,-92168367.0,33463242.0
-0.64014,11.169139,10.442667,10.214459,13.327263,-75341817.0,38683270.0
-0.50182,9.248695,8.39231,8.334712,11.396392,-90185377.0,37893875.0
-0.5285,11.457635,10.834509,10.518916,13.798077,-82668222.0,42934079.0
-0.581697,12.719534,12.112355,11.631384,15.048849,-74959749.0,39800850.0
-0.566414,8.964823,8.077137,8.033334,10.919062,-93302881.0,33666725.0
-0.884441,10.394886,9.348013,9.237372,12.340708,-85184114.0,32287341.0
-0.347759,9.868741,9.251098,8.760296,12.070757,-94245463.0,44342319.0
-0.476288,13.301269,12.756059,12.070144,15.723331,-72734983.0,41807100.0
-0.959035,10.977858,10.407017,9.86563,13.105555,-109736956.0,31890821.0
-0.550224,10.244841,9.628853,9.292565,12.465247,-85054402.0,41915105.0
-0.458423,9.465912,8.81626,8.601534,11.507008,-85329671.0,43984603.0
-0.58993,10.687709,9.900834,9.706012,12.735303,-89168386.0,31623917.0
-0.698335,8.977525,7.880048,7.982758,10.826456,-82940983.0,31934755.0
-0.667879,10.251712,9.350798,8.978156,12.17203,-85322678.0,43642836.0
-0.496085,9.357294,8.831712,8.390723,11.491784,-95809926.0,41687151.0
-0.581071,8.7977,8.176673,7.806289,11.302908,-100814586.0,36278773.0
-0.725395,10.079749,9.336709,9.094368,12.193068,-98998381.0,31771917.0
-0.566618,9.758693,8.991811,8.878497,11.643805,-94802479.0,36414563.0
-0.498753,7.455298,6.54103,6.588926,9.342508,-99822558.0,30898389.0
-0.724978,9.734181,8.718173,8.77925,11.663559,-88518589.0,34613446.0
-0.651437,10.095347,9.343384,9.06543,12.154163,-96694030.0,34723619.0
-0.504399,8.956093,8.442039,8.013343,11.209046,-98739785.0,37647726.0
-0.536022,10.771974,10.132255,9.738377,12.840003,-74958575.0,43411567.0
-0.383451,8.024535,7.615298,7.021976,10.376736,-109919619.0,42761068.0
-0.322158,8.537976,8.043342,7.591357,10.63381,-113949376.0,44955655.0
-0.439058,9.773208,9.20934,8.79255,12.063028,-92307767.0,42776080.0
-0.565919,8.680841,7.869402,7.799343,10.724192,-76506992.0,37610869.0
-0.47156,10.015655,9.420277,9.015906,12.299349,-86475786.0,40299618.0
-0.732962,9.502935,8.487764,8.530109,11.532522,-85605750.0,34187088.0
-0.396265,8.133881,7.293698,7.234177,10.059422,-81384729.0,39019027.0
-0.460308,11.079462,10.651407,10.044379,13.518753,-92399150.0,44002500.0
-0.60653,9.138415,8.008366,8.131825,11.193092,-97864268.0,28905185.0
-0.6962,9.952182,9.046644,9.030974,12.109253,-87361508.0,36153651.0
-0.540782,10.266219,9.839482,9.252633,12.467086,-122533064.0,41589207.0
-0.592663,11.340451,10.691945,10.265767,13.527455,-87390270.0,39428800.0
-0.465745,9.006264,8.432942,8.037543,11.270739,-104901246.0,47273207.0
-0.580787,10.975551,10.307485,9.993191,13.144532,-81946898.0,39965646.0
-0.577886,10.723025,10.181006,9.644004,12.920186,-72253258.0,42920538.0
-0.620264,9.547312,8.842027,8.636752,11.734876,-97440429.0,34999599.0
-0.706315,12.658211,12.064607,11.502703,15.068116,-90102407.0,29717919.0
-0.759367,9.812468,9.007857,8.834483,11.835487,-79270271.0,39529619.0
-0.530628,9.051813,7.880048,7.804659,10.915579,-90523849.0,33132271.0
-0.413322,8.731821,7.814803,7.82764,10.630988,-89131179.0,37227822.0
-0.327047,8.567696,8.14119,7.62657,10.728825,-117172910.0,45577481.0
-0.295507,10.028621,9.522447,9.102087,12.170492,-89524257.0,45704915.0
-0.778959,13.418351,12.723928,12.216038,15.61843,-98519868.0,29448583.0
-0.89409,9.478381,8.49167,8.317033,11.529527,-83771586.0,31925397.0
-0.715225,9.715832,8.943767,8.633909,11.902871,-85194479.0,38217531.0
-1.010041,10.369577,9.421168,9.366404,12.417087,-79746604.0,35002992.0
-0.674822,8.585412,7.358831,7.594381,10.343257,-83717726.0,37590500.0
-0.482616,9.620063,8.779557,8.740657,11.692602,-86105592.0,38599282.0
-0.415109,9.082961,7.790282,8.089789,10.866929,-85718347.0,36710253.0
-0.699399,9.252346,8.327726,8.269757,11.096212,-81923096.0,36078677.0
-0.64007,8.908289,8.06809,8.043663,10.649725,-91402289.0,36688406.0
-0.804861,8.902592,7.980024,7.958926,10.954274,-83752519.0,34645367.0
-0.565825,10.487545,9.794509,9.519221,12.86058,-77491262.0,37760263.0
-0.467554,9.092345,8.582606,8.168203,11.316825,-98200298.0,38347421.0
-0.321926,8.276649,7.840706,7.410952,10.286503,-98218036.0,39785619.0
-0.232601,9.21164,8.802673,8.298788,11.466442,-86029820.0,45132573.0
-0.665777,9.23708,8.126223,8.265907,11.16175,-86190429.0,36751657.0
-0.759574,12.231521,11.617799,11.153088,14.578279,-75589956.0,40614472.0
-0.672876,12.720838,11.790012,11.294956,14.794261,-90244299.0,38636050.0
-0.82407,9.344259,8.258681,8.37263,11.276177,-84641665.0,36131087.0
-0.690807,9.352274,8.280711,8.338306,11.195348,-91297700.0,33266340.0
-0.766202,9.766808,8.849084,8.83521,11.812267,-94830439.0,30797514.0
-0.965002,9.448018,8.280458,8.437934,11.407532,-84513935.0,36433287.0
-0.823848,9.775029,8.714403,8.879751,11.901733,-84865844.0,33922531.0
